date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER
2021-10-15,6.132428991096414,0.8439199784615158,0.0,0.8439199784615158,0.8439199784615158,,6.132428991096414,,,58.54748829829672,4.027678564108978e-05,
2021-10-16,1.0642487874532311,0.8437439823222362,0.0,0.8437439823222362,0.8437439823222362,,1.0642487874532311,,,82.52158167804915,4.039535977160108e-05,
2021-10-17,2.426553454260716,0.8434556288150828,0.0,0.8434556288150828,0.8434556288150828,,2.426553454260716,,,74.74434016186503,4.012114350758084e-05,
2021-10-18,8.982175096192146,0.8438289904048984,0.0,0.8438289904048984,0.8438289904048984,,8.982175096192146,,,48.266738724987526,4.032170658011577e-05,
2021-10-19,14.112038188059886,0.8440852938440474,0.0,0.8440852938440474,0.8440852938440474,,14.112038188059886,,,34.182369328589125,4.038711894035668e-05,
2021-10-20,12.536629245778537,0.8435678537873762,0.0,0.8435678537873762,0.8435678537873762,,12.536629245778537,,,37.61148763030472,3.996548661795213e-05,
2021-10-21,6.08380673874671,0.843608741099255,0.0,0.843608741099255,0.843608741099255,,6.08380673874671,,,58.728175705671134,4.026963384484481e-05,
2021-10-22,1.0622313832366594,0.8440022118631378,0.0,0.8440022118631378,0.8440022118631378,,1.0622313832366594,,,82.35788103108824,4.027887788333818e-05,
2021-10-23,2.5061723607320894,0.8436070069333854,0.0,0.8436070069333854,0.8436070069333854,,2.5061723607320894,,,74.81982258706543,4.039904197122637e-05,
2021-10-24,8.972120870239115,0.8438729136323221,0.0,0.8438729136323221,0.8438729136323221,,8.972120870239115,,,47.91721397948614,4.0017241308155966e-05,
2021-10-25,14.050105131787385,0.8435577135600968,0.0,0.8435577135600968,0.8435577135600968,,14.050105131787385,,,34.48064893655328,4.059836512714654e-05,
2021-10-26,12.654994541145376,0.8435903735195839,0.0,0.8435903735195839,0.8435903735195839,,12.654994541145376,,,37.88388572874877,4.055771034403628e-05,
2021-10-27,6.193266715639194,0.8437359551216467,0.0,0.8437359551216467,0.8437359551216467,,6.193266715639194,,,58.51186272948932,4.047884961718997e-05,
2021-10-28,1.053765630861499,0.8435807236216744,8318.898693894846,8.258314573960243,2.529361962587363,1002.461039783213,276.85143177414653,671.5038404112705,426.4135920558229,82.87114902074482,4.05785966170549e-05,14013.97090653741
2021-10-29,2.4216957900534792,0.8437474368307595,9978.233041318172,9.657320398379532,2.854515529694656,1012.5231105983722,334.91334751235894,680.031458876067,433.5268570433862,75.5082917954805,4.049798367685309e-05,13954.61900899722
2021-10-30,8.938644574906759,0.8437274765875983,0.0,0.8437274765875983,0.8437274765875983,,8.938644574906759,,,48.38681593976106,4.034015705686979e-05,
2021-10-31,14.066509648527292,0.843727162642591,0.0,0.843727162642591,0.843727162642591,,14.066509648527292,,,34.599346281776754,4.076779208709279e-05,
2021-11-01,12.77383445714691,0.8437564185819865,0.0,0.8437564185819865,0.8437564185819865,,12.77383445714691,,,37.29548266445999,4.02337660547781e-05,
2021-11-02,6.303481120730443,0.8440577342948069,0.0,0.8440577342948069,0.8440577342948069,,6.303481120730443,,,58.08008150625191,4.050212041197336e-05,
2021-11-03,1.1271988871645224,0.843334628342784,0.0,0.843334628342784,0.843334628342784,,1.1271988871645224,,,82.27999946289297,4.049147258838464e-05,
2021-11-04,2.552505534601704,0.8441592036727696,0.0,0.8441592036727696,0.8441592036727696,,2.552505534601704,,,74.7976461289141,4.047804957241434e-05,
2021-11-05,9.092536828075492,0.8435474526257836,0.0,0.8435474526257836,0.8435474526257836,,9.092536828075492,,,48.1246927788437,4.049842702326965e-05,
2021-11-06,14.137578121052398,0.8436604795350844,0.0,0.8436604795350844,0.8436604795350844,,14.137578121052398,,,34.047772975331334,4.026886701713351e-05,
2021-11-07,12.787719219528972,0.8433569945543122,0.0,0.8433569945543122,0.8433569945543122,,12.787719219528972,,,37.68595555751397,4.075038313435703e-05,
2021-11-08,6.225770935760962,0.8436634057772969,0.0,0.8436634057772969,0.8436634057772969,,6.225770935760962,,,58.05982977166823,4.024229481037818e-05,
2021-11-09,1.1472143922784055,0.8436568671738196,0.0,0.8436568671738196,0.8436568671738196,,1.1472143922784055,,,82.39009043722798,4.059602075343247e-05,
2021-11-10,2.5566998082525907,0.8436391016956309,0.0,0.8436391016956309,0.8436391016956309,,2.5566998082525907,,,74.76909000171982,4.04832982930288e-05,
2021-11-11,9.108873009867697,0.8437372091942056,0.0,0.8437372091942056,0.8437372091942056,,9.108873009867697,,,47.79110138997448,4.031087079963512e-05,
2021-11-12,14.21815066195698,0.8437784267803438,0.0,0.8437784267803438,0.8437784267803438,,14.21815066195698,,,33.89070866211771,4.033866727979389e-05,
2021-11-13,12.756638650254096,0.8437352046336143,2104.484928947365,1.7388542970010252,1.1542049017539038,1358.1733492698518,111.63114989854844,1120.8745222739458,918.0945920530872,37.96640664007099,4.094410684479021e-05,3666.125869735398
2021-11-14,6.371556934433667,0.8443099958898513,5058.6889122527255,3.057237068146088,1.6066100811857398,1323.8852975129478,242.1324622880124,1088.124392159369,887.1690990215326,58.12534798127331,4.069545886542281e-05,3750.137719902913
2021-11-15,1.2715329636606636,0.8439718350918897,5295.49945654256,3.3356949446519515,1.6776361562398394,1268.4564575254617,242.7607313077032,1026.967259181419,823.3256813375066,81.55312922658396,4.0513287030300986e-05,4216.079657068931
2021-11-16,2.6673519855634016,0.8437033045055284,5398.323479679354,3.412104486690996,1.696699107199156,1269.884263532836,248.18975321698423,1024.3618623014152,817.9065207021757,74.37079864006532,4.061069858909006e-05,4366.772382004704
2021-11-17,9.095199560571372,0.8439701506861055,5409.332115310611,3.339886065255889,1.6789055586672903,1312.9400220759055,257.8753537636418,1064.159867872835,854.40216131717,48.7659795036962,4.104980839776042e-05,4286.3881346184135
2021-11-18,14.233722216712083,0.8439995777085523,5446.089257703375,3.307662645353449,1.6708242481473743,1344.874537718876,266.3674422924276,1092.7408176431602,879.8969311751015,33.99168965019414,4.0465256369054105e-05,4267.689930636862
2021-11-19,12.884198801686766,0.8438257219926286,5473.646278676236,3.347353736456404,1.6806363875777732,1333.9728903370044,265.2806766227573,1081.5764125159335,868.8195139529106,38.00753877269206,4.132032722418393e-05,4333.364698562874
2021-11-20,6.353868935574077,0.8439848399747533,5478.5536732068185,3.437691007332114,1.7033204049693411,1289.1042221643545,255.92921884006344,1039.5288722598646,829.8253559944114,58.02180448552233,4.055012739635312e-05,4444.57616513125
2021-11-21,1.0829944730924628,0.8441584968117707,5516.899275213612,3.5462202862907977,1.7301834635970568,1251.0822708852115,249.39082529059456,1002.7744400677092,794.918449509673,82.9914945251835,4.0693206886032975e-05,4598.0253930389945
2021-11-22,2.645864374682056,0.8438106066474468,5545.216314527261,3.54933318583058,1.730588396217149,1258.988188812027,252.5081021371488,1009.1259510495604,800.012008812049,74.51134018196667,4.058808758746789e-05,4618.378157257185
2021-11-23,9.037425258956675,0.8437894258089624,5495.517064588518,3.412737100791272,1.6969188574166163,1306.537264329647,260.3326183294705,1055.2420712591336,843.9249641026663,48.53500520265504,4.07497633759481e-05,4429.706885887575
2021-11-24,14.344516256184342,0.8439295128098544,5038.816568673189,3.137897943951735,1.6107881232084786,1343.040604295277,246.97380914649636,1089.2631938694822,875.3347746249383,34.43564410440071,4.130870315847439e-05,4350.6231477187575
2021-11-25,12.896431994231186,0.8442006915599803,0.0,0.8442006915599803,0.8442006915599803,,12.896431994231186,,,37.78206308295413,4.1094655937527184e-05,
2021-11-26,6.408389910772198,0.844178933979768,0.0,0.844178933979768,0.844178933979768,,6.408389910772198,,,57.80950669452193,4.052464232694033e-05,
2021-11-27,1.2481241879393987,0.8435442570085364,0.0,0.8435442570085364,0.8435442570085364,,1.2481241879393987,,,82.31962912023819,4.085388186043513e-05,
2021-11-28,2.757291833968425,0.8440572690784508,0.0,0.8440572690784508,0.8440572690784508,,2.757291833968425,,,73.65805848795638,4.044356471325931e-05,
2021-11-29,9.180839020837697,0.8438053137132026,0.0,0.8438053137132026,0.8438053137132026,,9.180839020837697,,,48.13403702447928,4.0744974129551744e-05,
2021-11-30,14.27945540994508,0.8438540308021899,4577.89945756087,4.637827188690361,1.7286155410956885,1086.4046616529338,172.15276769785987,741.9537984793016,484.7715806651804,34.5172395068732,4.1243067867475045e-05,13566.934695348842
2021-12-01,12.944200952306424,0.8442283756242742,9888.636066160258,9.035112084229024,2.761770404369507,1080.659630615822,354.681323660988,738.9225079071401,483.450659102473,37.22637310688973,4.061314958300777e-05,13407.080325064448
2021-12-02,6.353035790696949,0.8436101691837495,9725.294488180423,9.032931670593388,2.760444132036192,1050.4005595270758,340.4902255818004,716.2633697359721,466.4820680087042,58.39908665404327,4.085381630255045e-05,13255.337838503789
2021-12-03,1.4108157298139965,0.8431807825248772,9737.29766853637,9.26140051074406,2.79445685983624,1022.0695289586027,331.3070015737096,692.1733431147071,446.3029049917693,81.29419294054111,4.083921463559321e-05,13457.293374212628
2021-12-04,2.75576107657739,0.8440161153495865,9551.489375341533,8.893683922545721,2.739662225186843,1037.387155003854,331.64309463842727,708.4998214420046,462.15238291949737,74.10737039735464,4.068318037052863e-05,12982.835011984607
2021-12-05,9.258392667485344,0.8435544303265018,9473.21469437201,8.496246243625906,2.676825452895945,1078.7402623031114,342.9620707897049,745.0365841808921,493.7155229463388,48.08802882943095,4.095390699909577e-05,12573.33608981454
2021-12-06,14.35097446348575,0.8436850635143512,0.0,0.8436850635143512,0.8436850635143512,,14.35097446348575,,,34.30748888052753,4.117836019604484e-05,
2021-12-07,12.91728232933852,0.8434440179824906,0.0,0.8434440179824906,0.8434440179824906,,12.91728232933852,,,37.30812189732258,4.065131763022016e-05,
2021-12-08,6.43009090382384,0.8436348818337008,0.0,0.8436348818337008,0.8436348818337008,,6.43009090382384,,,58.36738890045401,4.100940164058741e-05,
2021-12-09,1.2870584345491234,0.8434259851001326,0.0,0.8434259851001326,0.8434259851001326,,1.2870584345491234,,,82.22669224846632,4.090513899366376e-05,
2021-12-10,2.74616576446115,0.8440006531222899,0.0,0.8440006531222899,0.8440006531222899,,2.74616576446115,,,74.67240664495391,4.094873524118928e-05,
2021-12-11,9.30990391915986,0.8439943234625358,0.0,0.8439943234625358,0.8439943234625358,,9.30990391915986,,,47.68714828807602,4.073851166519027e-05,
2021-12-12,14.384809100053424,0.8437734418197009,0.0,0.8437734418197009,0.8437734418197009,,14.384809100053424,,,33.753575728340635,4.0599657440358334e-05,
2021-12-13,13.0352238693169,0.8437162829762378,0.0,0.8437162829762378,0.8437162829762378,,13.0352238693169,,,37.83676359367477,4.156403199000405e-05,
2021-12-14,6.512242216694649,0.8434639268555976,0.0,0.8434639268555976,0.8434639268555976,,6.512242216694649,,,58.22903735632492,4.11847074730987e-05,
2021-12-15,1.4811329714892685,0.8439480935479097,0.0,0.8439480935479097,0.8439480935479097,,1.4811329714892685,,,81.65991822506221,4.1181553139884784e-05,
2021-12-16,2.772447678298429,0.8435165462480358,0.0,0.8435165462480358,0.8435165462480358,,2.772447678298429,,,74.31075364132276,4.085237535036783e-05,
2021-12-17,9.383438470326654,0.8435738443608144,0.0,0.8435738443608144,0.8435738443608144,,9.383438470326654,,,47.98720089877352,4.118336392091527e-05,
2021-12-18,14.47415437188745,0.8435648970609834,4899.934818826411,3.006404527288824,1.5770736916248165,1361.6759608612608,242.89864600503415,1112.4856063523732,901.2788373147436,33.656316002227506,4.071885495748128e-05,4099.13771167393
2021-12-19,13.05964531189884,0.8439538208039558,5399.090385128558,3.269825996507766,1.6611776562432434,1346.390610014788,263.2595472777527,1096.1907080489343,884.6454860701932,37.25119065425309,4.0937471362312414e-05,4211.707925985962
2021-12-20,6.489834258235535,0.8435900878977486,5472.757671744163,3.4211055882547523,1.6988008387423343,1295.644288714977,256.2339223135038,1045.9002006597084,835.9161223235682,58.37181018639232,4.126336630028232e-05,4437.481351546831
2021-12-21,1.4683522998012943,0.8441679169609265,5509.634686698595,3.528917707657573,1.7259470944116326,1259.382541579246,250.25398998618527,1010.596903892862,802.2005159876359,81.44494816670185,4.099742729126319e-05,4589.878313319015
2021-12-22,2.764727219616575,0.8437751575979283,5412.912952678042,3.4173151863599345,1.6980132804550294,1276.2064871326968,249.27066838466416,1029.7005459676495,822.4185542229728,74.95089067335097,4.120116793472663e-05,4401.739916476425
2021-12-23,9.466960822147678,0.8441639220215307,5334.192653331775,3.2597624243999257,1.658808501683561,1329.431991799216,256.56796799759854,1082.3309846237653,873.3335087571944,47.41432453273432,4.091525772630852e-05,4168.609677775291
2021-12-24,14.521796543643084,0.8439112704916062,5264.014110999701,3.137516014553961,1.627106193750051,1371.1773394572156,261.49640711992737,1124.2027288809309,914.33180622194,34.11934082286945,4.140904209592037e-05,3979.338814906568
2021-12-25,13.219367716658484,0.84381728657209,5173.457468234,3.071504113497677,1.609897147184582,1370.937652345123,256.4927784612331,1127.6642416005482,920.3881901314716,37.07639359371216,4.120007218575423e-05,3849.836181596116
2021-12-26,6.678823200249507,0.8435106421843716,5106.317896055607,3.0842813784066845,1.6129504993466917,1331.94691028812,244.94428268436135,1093.681450804008,890.7852416185883,57.6371562570753,4.120223384402538e-05,3832.67349080337
2021-12-27,1.340114801432699,0.8438067985460785,5019.285148665358,3.069734371511048,1.6094179306515926,1302.826439043114,234.441510566608,1069.7250432779388,871.1024274358687,82.43741664277165,4.117588034693856e-05,3769.6055882936794
2021-12-28,2.8622265812826373,0.8439710108509004,5294.592967672487,3.302017096066464,1.6693286350013965,1290.2931566801817,245.81569169866492,1047.339691562799,842.1439352352676,74.21595216164181,4.102435903650692e-05,4204.417818348267
2021-12-29,9.496419698169978,0.843848437450149,5272.658834431119,3.196565427018073,1.6423647359057327,1338.3949025022328,254.50935256823595,1093.3819696321668,885.6212742667539,47.745330162005416,4.122303994011248e-05,4065.205843479881
2021-12-30,14.541877211075963,0.8437760653465207,5240.39598834256,3.1085968255151823,1.6195482709152875,1376.8296753049524,260.62346650931835,1130.74808600671,921.3682712319942,33.59185280680035,4.079498641737045e-05,3939.408568246761
2021-12-31,13.127976831458705,0.8432006616612355,5194.611841964701,3.0826915031150883,1.6122377543462487,1372.5326628169803,257.2976048594249,1128.3630347890146,920.4212802296904,37.36323686486036,4.129688111721825e-05,3886.693990279673
2022-01-01,10.428609029871222,0.8445344382624448,5181.142516041033,3.1070765945750107,1.61988678198132,1354.9876360232347,253.0723327861845,1112.3439122669213,905.8617361437284,45.38783361272979,4.215832817478832e-05,3910.113051394834
